"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.comment_text","Answer.target1.yes","Answer.target2.no","Answer.target3.na","Answer.toxic1.yes","Answer.toxic2.no","Approve","Reject"
"3X0EMNLXFY4ZMEVXJDI3XWK55T1VP0","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","3QUO65DNQ43KBJSQPQ0K1T9KQ4XOUP","A1SX8IVV82M0LW","Submitted","Wed Oct 27 17:53:28 PDT 2021","Wed Oct 27 17:54:02 PDT 2021","Sat Oct 30 17:54:02 PDT 2021","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","... you are right, Cheetolini DOES display MENTAL ILLNESS ... you got that right!!","true","false","false","true","false"
"3X0EMNLXFY4ZMEVXJDI3XWK55T1VP0","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","31HQ4X3T32PWQLXPNTPSUBN2A20SLP","A2825I2XO6KZEP","Submitted","Wed Oct 27 16:53:53 PDT 2021","Wed Oct 27 16:57:58 PDT 2021","Sat Oct 30 16:57:58 PDT 2021","","","","245","0% (0/0)","0% (0/0)","0% (0/0)","... you are right, Cheetolini DOES display MENTAL ILLNESS ... you got that right!!","true","false","false","true","false"
"3X0EMNLXFY4ZMEVXJDI3XWK55T1VP0","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","31UV0MXWN0RTUIR8QUF79KLIFEYI5Z","A2H90QIP05I3LU","Submitted","Wed Oct 27 16:54:02 PDT 2021","Wed Oct 27 16:54:21 PDT 2021","Sat Oct 30 16:54:21 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","... you are right, Cheetolini DOES display MENTAL ILLNESS ... you got that right!!","true","false","false","true","false"
"38RHULDVA7UKKH8YWSXFA127QO8IWL","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","3Z7ISHFUHAAYCQZKOWAWLZYZDH2Z8G","A2J6S7QR4CGXTW","Submitted","Wed Oct 27 17:08:27 PDT 2021","Wed Oct 27 17:10:20 PDT 2021","Sat Oct 30 17:10:20 PDT 2021","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","I don't have to move anywhere to see socialism in action, well I did spend 6 years in NE and got to observe our socialist agriculture at work, crop insurance is paid for by we the people with a middle man taking profits, insurance companies don't produce anything but bills, the feds push crop production of wheat and corn in spite of low prices, the ethanol industry is subsidized twice on it's way to your gas. Roads there are ""maintained"" by county taxes, schools run by state taxes, both bad. Look at French roads for contrast. Cattle prices are rigged by USDA imports. If capitalism is so great why don't the unemployed work in the millions of jobs in agriculture, now held by what are really slaves(yes I have worked with them for months). I live on SS which I paid into for over 45 years, still paying for healthcare there.  Where are we ranked nationally in education, healthcare, why are 45 MILLION people on food stamps? We are out of balance because corporations have been put above peopl","false","true","false","false","true"
"38RHULDVA7UKKH8YWSXFA127QO8IWL","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","3SB4CE2TJ5ANQJSKKC6PK5OJV53AXX","A3EZIJXR1OISKT","Submitted","Wed Oct 27 16:55:00 PDT 2021","Wed Oct 27 16:55:55 PDT 2021","Sat Oct 30 16:55:55 PDT 2021","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","I don't have to move anywhere to see socialism in action, well I did spend 6 years in NE and got to observe our socialist agriculture at work, crop insurance is paid for by we the people with a middle man taking profits, insurance companies don't produce anything but bills, the feds push crop production of wheat and corn in spite of low prices, the ethanol industry is subsidized twice on it's way to your gas. Roads there are ""maintained"" by county taxes, schools run by state taxes, both bad. Look at French roads for contrast. Cattle prices are rigged by USDA imports. If capitalism is so great why don't the unemployed work in the millions of jobs in agriculture, now held by what are really slaves(yes I have worked with them for months). I live on SS which I paid into for over 45 years, still paying for healthcare there.  Where are we ranked nationally in education, healthcare, why are 45 MILLION people on food stamps? We are out of balance because corporations have been put above peopl","false","false","true","false","true"
"38RHULDVA7UKKH8YWSXFA127QO8IWL","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","32RIADZIS2J0SDQ4H1QB8ULROG5S4W","AT13O9Y4E9RUV","Submitted","Wed Oct 27 17:12:46 PDT 2021","Wed Oct 27 17:15:06 PDT 2021","Sat Oct 30 17:15:06 PDT 2021","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","I don't have to move anywhere to see socialism in action, well I did spend 6 years in NE and got to observe our socialist agriculture at work, crop insurance is paid for by we the people with a middle man taking profits, insurance companies don't produce anything but bills, the feds push crop production of wheat and corn in spite of low prices, the ethanol industry is subsidized twice on it's way to your gas. Roads there are ""maintained"" by county taxes, schools run by state taxes, both bad. Look at French roads for contrast. Cattle prices are rigged by USDA imports. If capitalism is so great why don't the unemployed work in the millions of jobs in agriculture, now held by what are really slaves(yes I have worked with them for months). I live on SS which I paid into for over 45 years, still paying for healthcare there.  Where are we ranked nationally in education, healthcare, why are 45 MILLION people on food stamps? We are out of balance because corporations have been put above peopl","true","false","false","true","false"
"38F60IALBPWHL5NOXX3YHDVC00A0TJ","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","304SM51WADJKDCBDWG0YG8RXY8TBSS","A1SX8IVV82M0LW","Submitted","Wed Oct 27 17:53:30 PDT 2021","Wed Oct 27 17:53:53 PDT 2021","Sat Oct 30 17:53:53 PDT 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Why Pandora17 !
Obvious that Pandora666 revealed you for what you are - and chased you underground !
A rose by any other ---
Wrong analogy !
A troll by any other name....","true","false","false","true","false"
"38F60IALBPWHL5NOXX3YHDVC00A0TJ","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","31QTRG6Q23SJDSOWERAOTEKNWXXPYY","A2825I2XO6KZEP","Submitted","Wed Oct 27 16:54:02 PDT 2021","Wed Oct 27 16:59:29 PDT 2021","Sat Oct 30 16:59:29 PDT 2021","","","","327","0% (0/0)","0% (0/0)","0% (0/0)","Why Pandora17 !
Obvious that Pandora666 revealed you for what you are - and chased you underground !
A rose by any other ---
Wrong analogy !
A troll by any other name....","false","false","true","false","true"
"38F60IALBPWHL5NOXX3YHDVC00A0TJ","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","3R3YRB5GRPIV9FYPF7V20YPF1NMAU5","ATBBPV37O4K6N","Submitted","Wed Oct 27 16:52:57 PDT 2021","Wed Oct 27 16:58:59 PDT 2021","Sat Oct 30 16:58:59 PDT 2021","","","","362","0% (0/0)","0% (0/0)","0% (0/0)","Why Pandora17 !
Obvious that Pandora666 revealed you for what you are - and chased you underground !
A rose by any other ---
Wrong analogy !
A troll by any other name....","false","true","false","false","true"
"33QQ60S6B1XWLI2DX2T8M9HEJEH0UA","356P7NIWHS27LSEMZ3RE6HZT050FV5","Answer a survey about your opinions","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Wed Oct 27 16:52:31 PDT 2021","3","BatchId:4586909;OriginalHitTemplateId:928390912;","3600","259200","Wed Nov 03 16:52:31 PDT 2021","","","3FE7TXL1LS2ECJW4LJIIKF9SMEOQ29","A2825I2XO6KZEP","Submitted","Wed Oct 27 16:54:09 PDT 2021","Wed Oct 27 17:01:18 PDT 2021","Sat Oct 30 17:01:18 PDT 2021","","","","429","0% (0/0)","0% (0/0)","0% (0/0)","Drive the highway all the time. Too many reckless drivers and  rarely see any law enforcement. I would like to see a Trooper helicopter flying over in times of high traffic times and giving tickets out like crazy. The only thing that cures an idiot driver the real fear of getting caught.","true","false","false","true","false"
